호선,역,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
8호선,몽촌토성(평화의문),6,1,"1,971","2,029","5,286","9,463","14,590","13,077","21,254","33,503","13,395","15,891","8,824","9,023","8,438","8,327","9,014","8,952","9,199","9,110","9,517","8,306","10,263","8,977","15,665","11,622","20,399","15,642","27,240","21,432","11,645","16,125","9,560","10,073","9,540","8,470","7,918","7,427","3,690","4,710",852,"1,418",0,0,0,0,0,0,2025-08-03 10:00:47
8호선,잠실(송파구청),33,1,"1,805","3,437","4,046","14,144","8,525","43,045","12,112","102,060","9,589","63,454","10,756","46,561","15,560","46,222","20,452","44,632","25,937","45,071","32,915","40,436","43,941","40,814","52,935","40,257","69,719","44,961","90,372","51,737","55,938","26,327","51,423","14,660","50,612","9,770","37,109","6,892","11,709","4,241","2,234","1,733",0,249,0,0,0,0,2025-08-03 10:00:47
8호선,석촌,1,0,"2,844",977,"6,637","4,880","17,648","11,090","25,546","25,671","14,847","20,972","11,856","14,516","11,900","14,795","13,336","15,134","13,420","16,471","13,591","15,327","14,730","16,900","15,883","18,205","20,598","25,331","23,370","33,884","13,564","22,686","12,567","13,766","13,516","11,306","11,126","9,475","4,253","5,612",722,"1,947",0,1,0,0,0,0,2025-08-03 10:00:47
8호선,송파,17,0,"3,541",807,"11,618","5,267","33,845","11,176","38,663","21,694","24,423","12,999","18,096","10,174","16,430","9,830","16,407","12,178","15,415","13,900","14,223","14,512","15,480","17,250","15,869","19,605","17,941","25,977","20,082","37,363","10,970","26,787","8,214","16,412","6,377","15,175","5,540","12,916","2,028","5,908",276,"1,871",0,60,0,0,0,0,2025-08-03 10:00:47
8호선,가락시장,156,1,"3,943","2,988","7,065","8,591","14,088","17,356","14,962","45,223","11,414","18,450","11,031","11,969","10,896","11,466","11,145","11,315","11,628","12,112","12,809","11,411","14,766","11,773","16,652","14,736","22,782","18,018","31,825","24,032","14,024","15,830","12,115","11,274","11,735","9,025","9,004","7,466","4,082","4,921","1,150","1,890",1,559,0,0,0,0,2025-08-03 10:00:47
8호선,문정,6,1,"2,933","4,021","9,152","12,271","29,631","68,948","37,770","198,091","22,927","86,812","17,985","32,241","19,466","20,300","22,962","20,834","24,962","21,914","28,212","20,558","30,581","19,339","38,688","23,973","100,961","29,237","144,199","43,211","47,045","31,393","32,910","19,098","27,469","15,569","18,786","14,189","7,200","7,355","1,478","2,019",0,0,0,0,0,0,2025-08-03 10:00:47
8호선,장지,17,0,"6,106","3,401","21,784","12,864","49,259","30,616","53,695","52,542","33,693","35,695","21,990","21,043","19,543","22,415","20,563","22,443","21,250","20,998","22,693","21,213","29,264","22,924","34,886","27,219","49,511","36,068","53,735","54,378","30,136","33,270","24,175","20,512","17,355","17,920","8,450","15,624","2,945","9,634",542,"2,416",0,0,0,0,0,0,2025-08-03 10:00:47
8호선,복정,83,0,"3,873","2,384","13,262","10,188","31,364","11,727","39,137","18,561","22,198","11,540","13,500","7,428","10,634","6,469","11,753","8,395","10,420","8,102","10,254","8,357","11,347","10,716","14,874","13,907","22,080","22,387","25,158","32,914","15,173","22,254","9,104","13,968","7,220","12,786","5,732","12,138","2,339","5,125",537,"1,039",0,0,0,0,0,0,2025-08-03 10:00:47
8호선,산성,15,1,"5,388","1,217","12,462","3,304","31,863","3,939","32,455","7,755","16,559","4,926","10,536","4,810","8,586","4,294","8,678","5,412","7,704","6,224","7,068","7,017","6,987","9,660","8,693","11,834","8,451","16,971","6,662","29,144","3,381","23,537","2,723","14,170","1,979","12,711","1,418","11,362",673,"6,604",168,"2,552",0,0,0,0,0,0,2025-08-03 10:00:47
8호선,남한산성입구(성남법원.검찰청),134,7,"11,938","1,686","23,090","4,794","54,608","10,902","65,790","20,640","32,442","11,369","20,954","9,556","18,307","9,116","18,213","10,569","16,080","12,394","13,924","12,733","13,894","17,580","15,460","21,214","19,651","28,279","20,037","46,304","8,775","34,098","6,183","22,449","4,421","21,488","2,965","18,585","1,322","11,149",294,"3,814",0,0,0,1,0,0,2025-08-03 10:00:47
8호선,단대오거리,71,6,"11,740","1,809","21,749","6,033","51,518","12,325","59,372","19,058","28,742","9,956","18,106","9,074","15,604","9,870","16,511","11,405","14,441","12,128","13,306","13,651","12,875","18,380","16,335","22,802","19,568","30,885","21,492","50,853","10,005","37,544","7,059","22,490","5,576","20,268","3,275","17,641","1,601","10,655",329,"3,448",0,0,0,0,0,0,2025-08-03 10:00:47
8호선,신흥,9,0,"4,130",576,"8,390","2,800","20,293","3,769","23,596","7,676","12,715","5,169","8,243","5,917","7,640","6,381","7,788","8,065","7,598","8,795","7,659","9,275","9,069","10,036","10,385","12,614","10,205","14,782","9,338","21,783","5,676","16,676","4,604","10,297","3,183","8,898","2,055","7,847",953,"4,450",212,"1,591",0,0,0,0,0,0,2025-08-03 10:00:47
8호선,수진,6,0,"4,164",560,"7,604","2,665","18,420","5,074","23,419","13,173","13,230","7,204","9,335","6,694","9,091","6,951","10,137","7,221","9,748","8,215","8,688","8,454","10,244","9,218","11,957","10,275","10,431","11,169","8,702","17,154","5,259","14,202","4,226","8,700","3,695","7,928","2,461","7,249",948,"4,432",237,"1,498",0,28,0,0,0,0,2025-08-03 10:00:47
8호선,모란,14,0,"2,600",556,"3,725","4,134","10,289","5,564","12,518","12,932","7,869","7,403","7,701","7,356","8,864","6,954","10,167","7,048","10,115","6,778","9,901","6,632","10,548","7,739","12,840","8,321","12,841","8,156","13,021","11,418","7,304","6,680","5,063","4,385","4,904","4,273","4,008","3,713","2,131","2,300",783,"1,307",0,417,0,0,0,0,2025-08-03 10:00:47
8호선,남위례,8,2,"2,056","1,569","7,949","5,632","23,539","9,867","27,024","25,586","14,548","12,395","9,725","7,241","8,906","5,992","9,177","6,920","9,891","8,706","9,342","8,200","11,728","8,895","13,774","12,290","17,736","17,234","20,180","27,141","8,634","19,646","7,534","12,350","7,460","10,160","5,456","10,198","2,318","5,778",730,"1,395",0,0,0,0,0,0,2025-08-03 10:00:47
9호선,개화,11,1,"2,746",495,"8,358","2,993","14,072","3,508","10,339","4,567","3,843","2,493","3,004","1,777","2,367","2,230","2,409","1,812","2,326","1,929","2,541","2,347","2,775","2,455","4,549","2,585","5,609","3,687","5,745","6,076","2,500","5,188","1,657","2,597","1,541","2,045",678,"2,097",299,"1,245",85,429,0,53,0,0,0,0,2025-08-03 10:00:47
9호선,김포공항,5,0,570,"2,965","3,004","14,259","9,923","18,234","11,365","22,406","7,291","20,168","7,410","22,794","8,528","25,402","9,800","28,431","11,546","26,866","13,269","26,368","16,197","23,859","16,513","25,832","18,861","30,672","20,697","30,115","14,117","17,438","12,992","7,284","11,814","4,378","10,329","3,240","2,625","1,926",149,"1,486",4,164,0,1,0,0,2025-08-03 10:00:47
9호선,공항시장,4,0,"3,359",280,"4,713","1,371","10,456","2,605","12,558","5,256","6,421","3,938","5,006","3,192","4,486","3,590","4,794","4,102","4,486","3,575","4,089","4,043","4,099","5,476","4,673","6,007","5,396","7,512","4,723","11,979","2,709","9,053","2,591","6,610","1,913","5,955","1,436","5,704",776,"3,562",165,"1,409",0,112,0,0,0,0,2025-08-03 10:00:47
9호선,신방화,2,0,"5,725",787,"13,211","2,832","30,932","6,057","29,717","14,043","15,238","8,364","11,902","6,831","10,646","6,824","11,381","8,047","10,524","8,903","9,107","9,817","10,037","10,951","10,907","13,535","10,378","18,347","11,586","25,347","6,630","23,084","5,158","12,741","4,028","11,407","2,706","11,862","1,182","6,450",197,"2,320",0,0,0,0,0,0,2025-08-03 10:00:47
9호선,마곡나루(서울식물원),18,0,"5,528","1,734","12,300","12,497","33,383","30,209","34,896","72,566","17,978","30,655","13,511","16,516","14,762","14,418","17,351","15,457","17,309","15,570","18,046","14,035","20,853","15,246","26,494","19,243","50,952","27,406","60,342","42,667","27,439","31,532","23,230","19,193","21,682","18,791","17,161","16,344","7,881","11,032","1,105","3,991",1,440,0,0,0,0,2025-08-03 10:00:47
9호선,양천향교,6,0,"5,276","1,236","12,073","11,114","35,080","23,980","35,431","52,114","16,238","19,760","12,335","10,414","13,031","8,531","14,468","10,081","13,361","11,411","12,584","10,059","14,509","11,567","19,113","14,648","32,155","19,719","42,058","32,497","13,886","27,044","9,285","16,256","7,809","16,352","5,114","13,824","2,118","9,970",494,"2,588",2,225,0,0,0,0,2025-08-03 10:00:47
9호선,가양,97,0,"17,333","1,710","32,141","11,175","85,575","32,131","85,060","60,188","45,359","34,757","33,786","21,329","32,879","21,648","33,886","22,028","30,176","24,524","27,205","26,208","29,739","32,071","35,116","37,643","45,894","48,480","56,037","80,627","25,378","66,226","18,113","39,940","16,046","34,616","10,238","32,209","4,311","18,721",743,"5,669",3,293,0,0,0,0,2025-08-03 10:00:47
9호선,증미,0,0,"2,936",562,"9,539","3,107","26,926","12,725","28,023","54,900","13,240","20,646","9,760","7,293","9,398","6,431","9,421","6,832","9,226","7,340","8,392","7,849","9,049","8,205","10,053","9,750","24,482","14,345","42,968","23,234","11,223","17,035","6,453","10,261","5,518","8,667","2,910","8,772","1,114","4,765",243,"1,639",0,1,0,0,0,0,2025-08-03 10:00:47
9호선,등촌,15,0,"6,736","1,463","18,532","5,736","56,672","9,622","67,583","22,847","29,338","14,761","20,259","13,249","20,521","13,037","19,014","15,211","17,793","15,976","16,490","16,935","18,629","19,610","19,752","22,428","20,223","36,111","21,843","54,883","11,549","41,668","9,295","23,381","7,364","19,887","5,241","17,213","2,474","9,936",469,"3,232",0,0,0,0,0,0,2025-08-03 10:00:47
9호선,염창,10,2,"14,179",843,"31,613","5,614","88,273","9,189","92,815","20,690","48,407","12,248","30,137","11,123","25,086","12,790","25,749","14,891","23,246","16,524","19,810","19,115","19,298","24,544","22,149","29,762","24,975","50,825","25,823","80,229","14,050","64,023","11,130","40,567","9,753","35,135","6,908","34,749","2,873","19,962",505,"6,599",0,302,0,0,0,0,2025-08-03 10:00:47
9호선,신목동,3,0,"2,664",452,"7,648","2,816","23,550","4,499","22,738","8,310","10,551","5,420","7,261","3,191","6,506","3,626","6,248","4,115","5,372","4,828","5,161","4,575","5,245","5,483","6,296","7,534","8,524","9,604","7,622","17,725","3,636","12,645","2,468","7,632","2,028","7,715","1,826","5,938",701,"4,176",165,"1,188",2,80,0,0,0,0,2025-08-03 10:00:47
9호선,선유도,4,0,"2,445","1,651","7,647","5,151","27,615","16,557","32,185","46,350","14,135","24,256","9,776","8,378","9,655","8,112","10,766","8,757","10,368","8,276","10,002","8,247","11,143","9,181","14,077","10,801","30,233","15,285","42,614","27,506","14,980","18,072","8,774","10,943","6,985","8,872","5,000","8,840","1,848","4,619",395,"1,566",0,5,0,0,0,0,2025-08-03 10:00:47
9호선,당산,101,1,"9,061","1,662","19,631","8,576","59,848","18,685","69,231","50,879","37,661","27,065","27,398","17,667","26,519","19,242","29,057","20,524","27,056","23,331","25,260","21,956","26,816","26,096","30,931","32,373","43,781","48,734","54,063","73,855","26,877","52,154","21,961","33,757","21,542","33,810","17,901","30,806","8,361","19,068","1,631","5,684",2,296,0,0,1,1,2025-08-03 10:00:47
9호선,국회의사당,3,0,879,"1,902","2,311","12,855","5,382","58,837","8,942","186,266","8,213","69,727","10,894","29,239","16,091","22,389","18,640","21,411","21,974","24,091","27,410","17,345","28,235","13,932","42,546","13,359","90,526","17,501","125,257","17,094","42,833","9,336","28,554","5,974","26,988","5,199","16,557","4,630","5,529","2,673",999,994,0,0,0,0,0,0,2025-08-03 10:00:47
9호선,여의도,19,0,"3,692","3,177","4,934","32,346","10,698","180,376","13,133","196,689","13,061","92,506","17,262","43,630","26,239","41,584","29,043","42,551","35,762","40,560","41,347","35,846","52,999","32,493","73,635","32,040","191,064","34,213","187,886","38,255","88,689","21,529","72,570","11,833","54,167","9,945","29,472","9,215","9,670","4,807","1,518","2,034",0,326,0,0,0,0,2025-08-03 10:00:47
9호선,샛강,12,0,"1,684","1,367","2,745","5,030","6,262","20,950","7,367","43,237","5,671","16,268","5,817","9,318","6,873","8,886","7,906","7,672","8,602","8,754","9,521","7,454","10,511","6,939","13,429","8,548","26,071","11,410","36,398","15,465","13,587","8,842","12,093","4,889","10,714","4,232","7,736","3,853","3,648","2,357",843,831,0,23,0,0,0,0,2025-08-03 10:00:47
9호선,노량진,435,6,"19,335","1,841","28,370","14,436","73,632","41,367","101,475","64,404","54,146","37,218","35,217","23,461","32,453","26,022","36,196","30,397","39,789","36,190","32,634","31,187","32,863","34,302","41,191","42,595","53,646","65,714","54,799","101,096","31,555","64,871","31,523","45,391","37,052","44,380","38,950","43,952","11,581","24,107","1,371","7,323",1,0,0,0,0,0,2025-08-03 10:00:47
9호선,노들,8,0,"4,486",381,"7,366","1,601","20,536","2,705","25,366","4,631","13,835","3,800","9,326","3,626","7,393","3,753","7,967","4,842","7,304","5,171","6,004","6,097","5,902","7,310","6,712","8,556","7,592","12,908","7,219","19,553","4,282","13,863","4,287","9,229","3,722","8,054","2,923","7,858","1,209","4,027",277,"1,422",0,0,0,0,0,0,2025-08-03 10:00:47
9호선,흑석(중앙대입구),10,3,"4,156","1,069","7,300","6,322","20,739","13,795","25,771","22,546","16,129","16,219","13,020","12,041","13,076","11,195","14,160","13,968","15,040","12,753","13,763","12,071","15,254","13,288","18,614","14,398","25,499","22,683","16,655","30,024","10,476","20,290","8,615","13,452","8,320","11,609","6,847","11,174","2,764","6,335",695,"2,515",0,43,0,0,0,0,2025-08-03 10:00:47
9호선,동작(현충원),34,1,"1,072",276,"1,736","2,378","5,346","2,151","5,952","3,396","3,423","2,711","2,732","2,436","2,720","1,708","3,221","1,799","3,003","1,946","2,577","2,047","2,718","2,159","3,865","2,474","3,923","3,402","4,384","5,033","2,005","3,188","1,647","2,267","1,520","2,164","1,304","2,000",643,"1,309",111,908,0,229,0,0,0,0,2025-08-03 10:00:47
9호선,구반포,7,0,271,"2,715",863,"18,319","1,479","3,490","2,028","4,835","1,719","3,691","1,411","1,745","3,269","1,435","2,853","1,953","2,267","1,995","2,444","1,621","3,636","1,456","14,295","1,460","11,039","1,783","5,441","2,341","2,282","1,317","1,367",833,"1,059",709,704,749,267,364,77,189,0,2,0,0,0,0,2025-08-03 10:00:47
9호선,신반포,1,0,"1,014",912,"3,330","9,422","11,173","9,535","13,234","12,244","8,783","8,389","6,790","5,875","6,379","5,026","7,258","5,494","7,341","6,698","6,908","6,412","8,792","6,525","12,928","6,724","13,334","10,056","12,318","13,599","7,224","10,365","5,187","6,239","6,227","5,074","3,891","5,585","1,029","2,403",210,886,0,0,0,0,0,0,2025-08-03 10:00:47
9호선,고속터미널,24,0,"2,735","1,726","7,388","14,792","21,721","20,284","28,458","32,766","22,739","35,039","20,659","41,293","22,394","43,185","26,036","44,058","28,726","43,490","32,022","45,842","36,871","45,994","41,084","48,869","44,328","54,885","41,880","62,642","33,122","41,354","30,314","29,214","25,297","25,801","20,691","24,391","7,972","10,473","1,131","2,507",0,0,0,0,0,0,2025-08-03 10:00:47
9호선,사평,1,0,"1,336",298,"3,854","2,468","13,019","5,954","15,816","9,146","9,286","5,602","7,960","4,487","6,696","4,291","7,664","5,447","7,206","7,364","6,605","6,516","7,450","8,062","9,214","8,127","10,078","10,942","10,253","14,449","5,883","10,269","3,916","7,402","2,817","6,747","2,197","6,818",748,"3,263",225,916,0,0,0,0,0,0,2025-08-03 10:00:47
9호선,신논현,46,1,"4,454","1,739","14,393","18,288","34,253","45,807","43,330","95,118","32,352","115,172","29,286","64,066","34,453","46,376","40,715","47,766","44,108","49,668","47,216","48,594","53,771","48,967","66,882","55,475","91,161","77,686","114,686","104,018","85,505","59,718","66,678","33,972","70,829","28,835","61,246","23,873","29,115","14,188","5,283","3,824",7,778,0,0,0,0,2025-08-03 10:00:47
공항철도 1호선,서울역,334,1,"3,636","1,673","5,074","15,089","13,363","23,263","17,965","34,619","17,030","28,740","18,478","23,712","23,965","23,576","28,168","23,879","28,768","22,614","21,469","19,081","30,130","21,903","30,685","22,393","39,728","23,784","38,520","24,492","29,976","20,658","21,408","13,975","24,999","12,798","17,161","10,269","11,541","5,032",202,"3,185",0,0,0,0,0,0,2025-08-03 10:00:47
공항철도 1호선,공덕,75,2,"2,146",223,"3,464","2,068","7,601","4,716","8,154","13,882","5,234","6,789","4,222","4,174","4,740","4,227","4,445","4,759","4,349","5,092","4,077","4,876","4,038","5,453","5,177","6,721","7,905","10,522","11,542","15,141","5,206","9,759","4,279","6,626","4,188","6,799","3,245","6,384","1,700","4,399",110,"1,936",1,0,0,0,0,0,2025-08-03 10:00:47
공항철도 1호선,홍대입구,193,12,"5,868",616,"6,744","4,655","12,069","11,591","15,183","28,807","13,777","30,718","15,079","26,141","18,255","31,180","20,392","37,697","23,010","37,342","25,433","32,272","30,972","32,244","37,807","33,985","45,987","37,508","50,800","44,209","41,523","29,045","40,350","17,674","44,366","15,055","37,036","14,015","16,411","10,456","1,380","3,522",0,0,0,0,0,0,2025-08-03 10:00:47
공항철도 1호선,디지털미디어시티,123,12,"4,538",882,"10,114","8,221","24,494","36,392","26,103","90,056","14,092","42,148","10,491","15,341","11,433","11,695","12,583","12,703","13,170","13,048","13,195","10,663","16,517","11,485","21,546","14,012","54,352","22,398","84,762","31,561","33,584","20,074","19,474","12,137","17,555","10,983","14,906","10,379","6,793","6,463",840,"3,368",0,4,0,0,0,0,2025-08-03 10:00:47
